,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
144,Cartes sur table | Biélorussie : ce que la crise politique pourrait bouleverser - Courrier international,tVHwxPn_Ne4,Cartes sur table | Biélorussie : ce que la crise politique pourrait bouleverser,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Partout en Biélorussie, la population demande le départ d’Alexandre Loukachenko, au pouvoir depuis 1994. La révolte a éclaté le 9 août 2020, lorsque le chef d’État sortant a été donné vainqueur de l’élection présidentielle avec plus de 80% des voix. Une victoire refusée par son adversaire, l'opposante Svetlana Tikhanovskaïa, et critiquée par l'Union européenne, qui en conteste le caractère démocratique. 

Quels sont les enjeux de la crise sans précédent que traverse cette ex-République soviétique ? Pourquoi oppose-t-elle la Russie et l'Union européenne ? La Biélorussie risque-t-elle une guerre ouverte avec Moscou, comme ça a été le cas en Ukraine après la révolution de Maïdan en 2014 ? Décryptage en cartes animées.

Abonnez-vous à notre chaîne Youtube : https://bit.ly/2yBTRBg
Consultez notre site : https://www.courrierinternational.com/",2020-08-21T14:02:18Z,PT4M35S,4654,84,10,None
145,"Face au Covid-19, les camps de réfugiés n'ont aucune chance - Courrier international",ceRPKNftuC4,"Face au Covid-19, les camps de réfugiés n'ont aucune chance",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Si la population des camps de réfugiés est pour l’instant relativement épargnée par le Covid-19, c’est surtout lié au faible taux de contamination des pays dans lesquels ils se trouvent, explique le Financial Times dans cette vidéo traduite et sous-titrée par Courrier international. 
Mais si le nombre de cas venait à augmenter, les États-hôtes seraient bien incapables d’assurer la sécurité des réfugiés.",2020-07-16T10:18:30Z,PT7M46S,1358,33,2,None
146,"Bande annonce de ""Palestiniennes"", websérie inédite - Courrier international",HbfXlXLmch0,"Bande annonce de ""Palestiniennes"", websérie inédite",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Cet été, embarquez à partir du 10 juillet pour un road trip en trois épisodes d’Israël à la Cisjordanie. La réalisatrice Mariette Auvray nous emmène à la rencontre de jeunes femmes palestiniennes qui racontent leur culture et de leur identité. Activistes, féministes, entrepreneuses, artistes… Toutes illustrent à leur manière la scène underground palestinienne, une génération de filles qui réinventent leur résistance culturelle et politique en 2020.

Une websérie documentaire de Mariette Auvray, avec la participation du Centre national du cinéma et de l’image animée (Fonds Nouveaux Médias et CNC Talent) le soutien de la région Bourgogne-Franche-Comté et du fonds Roberto Cimetta, en partenariat avec Courrier International. Distribution : Beliane.",2020-07-07T14:04:15Z,PT2M21S,1834,55,2,None
147,"Quel avenir pour nos transports, et pour la pollution de l’air ? - Courrier international",qtKdkIBtkdo,"Quel avenir pour nos transports, et pour la pollution de l’air ?",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Les restrictions de déplacement liées au Covid-19 ont engendré un recul significatif de la pollution de l’air, mais un retour en force de la voiture pourrait engendrer une nouvelle hausse. Alors, la crise sanitaire pourrait-elle avoir un impact durable sur les transports et l’environnement à travers le monde ? C’est la question que pose cette vidéo du Financial Times, (journal économique britannique), traduite et sous-titrée par Courrier international. 

Tous nos articles sur l'environnement sont à retrouver ici : https://www.courrierinternational.com/environnement",2020-07-03T13:57:14Z,PT7M42S,2175,48,7,None
148,Mobilisation antiraciste : comment la mort de George Floyd a ouvert la voie - Courrier international,0AWfAO5RmLg,Mobilisation antiraciste : comment la mort de George Floyd a ouvert la voie,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Pourquoi la mort de George Floyd le 25 mai aux États-Unis a-t-elle initié un mouvement de mobilisation international contre le racisme et les violences policières ? Comment la problématique du racisme subi par les Noirs se décline-t-elle dans les différents pays qui manifestent ? Que pourrait changer ce mouvement ?

Pour répondre à ces questions, nous avons contacté trois expertes des questions de la race et de l’ethnicité : la Française Mame-Fatou Niang, maîtresse de conférence en études françaises à l’université Carnegie-Mellon de Pittsburgh et réalisatrice; et les Américaines Jean Beaman et Crystal Fleming. 

Tous nos articles sur la mobilisation antiraciste sont à retrouver ici : 
https://www.courrierinternational.com/sujet/racisme",2020-06-15T11:55:55Z,PT9M1S,1641,38,5,None
149,Un élan de colère mondial contre les violences policières à l'égard des Noirs - Courrier international,TTTU7boXhOk,Un élan de colère mondial contre les violences policières à l'égard des Noirs,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Le 25 mai, George Floyd, Africain-Américain de 46 ans, est mort étouffé sous le genou d'un officier de police à Minneapolis. Dès le lendemain, des émeutes éclatent dans cette ville du Minnesota, bientôt suivies par des protestations dans des dizaines d'autres villes à travers le pays. Une colère qui a, depuis, dépassé les frontières : des manifestations contre les violences policières commises contre les Noirs ont été organisées ces derniers jours à Londres, Amsterdam, Paris ou encore Berlin. Voici des images de la contestation.

Tous nos articles sur les violences policières sont à retrouver ici : https://www.courrierinternational.com/sujet/violences-policieres",2020-06-02T15:27:01Z,PT3M18S,2530,61,2,None
150,Faut-il lutter à la fois contre le Covid-19 et contre le réchauffement climatique ? - Courrier international,g2lTudNiSmQ,Faut-il lutter à la fois contre le Covid-19 et contre le réchauffement climatique ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"""Mieux vaut prévenir que guérir"". Voilà un adage qui résume bien ce que la pandémie de Covid-19 nous a rappelé : les États les mieux préparés aux risques sanitaires sont ceux qui ont de meilleures chances d'y résister. Mais à l'heure où les gouvernements planchent sur des plans de relance pour tenter de se relever, des voix s'élèvent pour demander une économie plus verte. Pour certains experts, c'est le moment où jamais pour intensifier nos efforts contre le réchauffement climatique, tandis que d'autres affirment que cet argent serait gaspillé. Voici deux points de vue opposés sur la question, relayés par le Financial Times au Royaume-Uni, et expliqués par nos soins. 

Notre numéro ""Santé, climat, même combat"" est disponible ici : https://bit.ly/2AmT7EF
Tous nos articles sur le réchauffement climatique : https://bit.ly/2zJPeK2
Sur la crise du Covid-19 : https://bit.ly/3ezpjnn",2020-05-29T10:10:13Z,PT2M43S,929,22,2,None
151,"Blog - Un Français à Pékin, quartier de Sanlitun (5 avril - 10 mai 2020) - Courrier international",Af09fH0W_fQ,"Blog - Un Français à Pékin, quartier de Sanlitun (5 avril - 10 mai 2020)",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Pour Courrier Expat, plateforme dédiée à l'expatriation, notre blogueur a filmé le quartier de Sanlitun à Pékin, entre le 5 avril et le 10 mai, afin de documenter la vie sur place à l'heure de la pandémie de Covid-19. 
Consultez Courrier Expat ici : https://www.courrierinternational.com/expat",2020-05-19T13:19:34Z,PT1M56S,819,16,1,None
152,"Désœuvrés, des commentateurs sportifs s’enflamment sur des scènes du quotidien - Courrier international",80IgX5-Q-bo,"Désœuvrés, des commentateurs sportifs s’enflamment sur des scènes du quotidien",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Les Jeux Olympiques, le Tour de France, Roland Garros, l’Euro de football... Tous ces grands événements sportifs attendus au printemps et à l’été 2020 ont été reportés, en raison de la pandémie de Covid-19 qui continue de sévir dans la plupart des pays. Moroses et désœuvrés, les commentateurs sportifs de certaines chaînes internationales n’ont pas pu s’empêcher de continuer à exercer leur activité de prédilection : commenter des images à toute vitesse, pousser des exclamations de surprise et se livrer à des envolées lyriques devant les scènes qui se déroulent devant leurs yeux. Et puisqu’il n’y a quasiment plus de sport à décortiquer en direct, ces passionnés de l’action se sont donc rabattus sur des scènes de la vie quotidienne.

Tous nos articles sur le Covid-19 : https://bit.ly/2Z05hh5
Sur le déconfinement : https://bit.ly/3dGP9Fq",2020-05-14T09:03:24Z,PT3M48S,1649,47,1,None
153,"Plages, voyages : à quoi s’attendre pour les vacances d’été ? - Courrier international",bNzS63FWaDk,"Plages, voyages : à quoi s’attendre pour les vacances d’été ?",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Bien que de nombreux États entament actuellement leur déconfinement, la crise du Covid-19 est encore loin d’être terminée et le doute plane sur la possibilité de partir en vacances cet été. Voici quelques pistes pour tenter de comprendre à quoi pourraient ressembler nos congés estivaux. 

Tous nos articles sur le Covid-19 : https://bit.ly/2yDHJnr
Sur le déconfinement : https://bit.ly/2LaYiKm",2020-05-07T15:39:59Z,PT6M4S,6616,68,3,None
154,"Chine, Danemark, Ghana : comment se passe (vraiment) le déconfinement ? - Courrier international",lEXvffVc3-M,"Chine, Danemark, Ghana : comment se passe (vraiment) le déconfinement ?",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Alors que la France s’apprête à entrer, le 11 mai, dans la première phase de son déconfinement, d’autres nations ont déjà sauté le pas. Nous avons contacté des journalistes qui vivent et travaillent dans trois pays où les restrictions sont progressivement levées. C’est le cas en Chine, d'où est partie la pandémie de Covid-19, mais aussi au Ghana, premier pays d’Afrique à avoir levé les mesures de confinement, ou encore au Danemark, où une partie des élèves a déjà repris le chemin de l’école. Nous avons contacté des journalistes installés dans ces trois pays, qui racontent le quotidien sur place : Betsy Doles à Pékin, Stacey Knott à Accra, et Lars Igum Rasmussen à Copenhague.",2020-04-30T11:58:29Z,PT8M4S,2627,40,1,None
155,“Mes copains me manquent beaucoup” : le confinement vu par des enfants italiens - Courrier international,7yn3grWbzog,“Mes copains me manquent beaucoup” : le confinement vu par des enfants italiens,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"En Italie, premier pays d’Europe à avoir décrété des mesures de confinement, les écoles ont commencé à fermer il y a maintenant plus de deux mois. Le site d’information VareseNews, situé en Lombardie, dans le nord du pays, a interrogé treize enfants sur leur quotidien confiné.

Tous nos articles sur le coronavirus sont à retrouver ici : https://bit.ly/3517wlm
Toutes nos vidéos : https://www.courrierinternational.com/video",2020-04-24T14:14:52Z,PT3M31S,1138,38,None,None
156,"Zapping. Brésil, États-Unis : les images des manifestations anti-confinement - Courrier international",SN4rA1_3Nlc,"Zapping. Brésil, États-Unis : les images des manifestations anti-confinement",UC7xph2qAEotmyUPJbFVI95w,Courrier international,"À Brasilia (Brésil), à Denver (Colorado) ou encore à Colombus (Ohio), des rassemblements ont été organisés pour protester contre les mesures de confinement prises par les autorités locales, malgré les règles de distanciation sociale destinées à freiner la pandémie de Covid-19. Notre zapping vidéo.

Tous nos articles sur le coronavirus dans le monde sont à retrouver ici : https://www.courrierinternational.com/sujet/coronavirus

Sur les réalités du confinement partout sur la planète, c'est ici : https://www.courrierinternational.com/sujet/confinement",2020-04-22T12:19:50Z,PT3M5S,5130,88,24,None
157,Cartes sur table | Faut-il craindre des pénuries alimentaires dans certaines régions du monde ? - Courrier international,hQknxviQK3w,Cartes sur table | Faut-il craindre des pénuries alimentaires dans certaines régions du monde ?,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"En France, le gouvernement se veut rassurant et affirme que la pandémie de Covid-19 ne provoquera pas de pénurie alimentaire. Mais cette crise est mondiale, et les États sont loin d’être égaux en termes d’autosuffisance alimentaire. Notre décryptage en cartes animées. 

Tous nos articles sur le coronavirus : https://www.courrierinternational.com/sujet/coronavirus
Et sur les réalités du confinement : https://www.courrierinternational.com/sujet/confinement",2020-04-17T15:00:11Z,PT5M47S,7953,144,19,None
158,Tous égaux devant le Covid-19 ? La tirade remarquée d'une journaliste britannique - Courrier international,7bR7xcvnldg,Tous égaux devant le Covid-19 ? La tirade remarquée d'une journaliste britannique,UC7xph2qAEotmyUPJbFVI95w,Courrier international,"Depuis le 6 avril au soir, le Premier ministre britannique, Boris Johnson, est en soins intensifs à l’hôpital St. Thomas de Londres, en raison du Covid-19. Se voulant rassurants sur son état de santé et sur ses chances de s’en sortir, les membres de son gouvernement n’ont eu de cesse de vanter son esprit combatif et sa force caractère.

Mais pour Emily Maitlis, journaliste et présentatrice de l’émission Newsnight sur la chaîne publique BBC 2, cette rhétorique est indécente. Mercredi 8 avril, elle a rappelé en introduction de son émission qu’on “ne survit pas à la maladie grâce à sa force d’âme ou son tempérament”. Les citoyens les plus exposés à la maladie, insiste-t-elle, sont aussi les citoyens les moins bien payés dans la société britannique. Une tirade très remarquée, dont voici les images, traduites et sous-titrées par Courrier international.",2020-04-09T14:56:50Z,PT1M31S,6189,145,8,None
